county_fips,county_name,state,month_date,period,year,month,quarter,Overdose_Rate_X100K,county_all_drugs_death_count,county_all_drugs_monthly_rate,county_fentanyl_death_count,county_fentanyl_monthly_rate,county_pct_fentanyl,county_population,lagged_neighbor_all_drugs_deaths,lagged_neighbor_fentanyl_deaths,lagged_neighbor_all_drugs_monthly_rate,lagged_neighbor_fentanyl_monthly_rate,lagged_neighbor_pct_fentanyl,county_all_drugs_death_count_2mo_rolling,county_all_drugs_death_high_2mo,county_all_drugs_death_low_2mo,county_all_drugs_death_avg_2mo,county_all_drugs_death_high_3mo,county_all_drugs_death_low_3mo,county_all_drugs_death_avg_3mo,lagged_neighbor_all_drugs_deaths_2mo_rolling,lagged_neighbor_all_drugs_high_2mo,lagged_neighbor_all_drugs_low_2mo,lagged_neighbor_all_drugs_avg_2mo,lagged_neighbor_all_drugs_high_3mo,lagged_neighbor_all_drugs_low_3mo,lagged_neighbor_all_drugs_avg_3mo,county_all_drugs_death_avg_6mo,county_fentanyl_death_avg_6mo,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,SS_total_number_of_recipients,SS_age_eligibility,SS_blind_and_disabled_eligibility,SS_under_18,SS_18_to_64,SS_65_or_older,SSI_recipients_also_receiving_OASDI,SS_amount_of_payments_(thousands of dollars),Fentanyl Seizures lbs,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income
6005,AMADOR,CA,6/1/2016,201606,2016,6,2,15.47029703,5,13.87385888,,,,36039,33,,1.341823416,,,5,5,0,2.5,5,0,1.666666667,59,33,26,29.5,34,26,31,1.666666667,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6005,AMADOR,CA,7/1/2016,201607,2016,7,3,15.47029703,5,13.87385888,,,,36039,28,,1.138516838,,,10,5,5,5,5,0,3.333333333,61,33,28,30.5,33,26,29,2.5,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6005,AMADOR,CA,8/1/2016,201608,2016,8,3,15.47029703,5,13.87385888,,,,36039,15,,0.609919735,,,10,5,5,5,5,5,5,43,28,15,21.5,33,15,25.33333333,3.333333333,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6005,AMADOR,CA,9/1/2016,201609,2016,9,3,0,0,0,,,,36039,28,,1.138516838,,,5,5,0,2.5,5,0,3.333333333,43,28,15,21.5,28,15,23.66666667,2.5,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6005,AMADOR,CA,10/1/2016,201610,2016,10,4,0,0,0,,,,36039,24,,0.975871575,,,0,0,0,0,5,0,1.666666667,52,28,24,26,28,15,22.33333333,2.5,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6005,AMADOR,CA,11/1/2016,201611,2016,11,4,0,0,0,,,,36039,20,,0.813226313,,,0,0,0,0,0,0,0,44,24,20,22,28,20,24,2.5,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6005,AMADOR,CA,12/1/2016,201612,2016,12,4,15.47029703,5,13.87385888,,,,36039,29,,1.179178153,,,5,5,0,2.5,5,0,1.666666667,49,29,20,24.5,29,20,24.33333333,2.5,,37443,19844,17599,1562,827,735,2897,1460,1437,1398,709,689,2225,1226,999,32320,17213,15107,31586,16848,14738,11254,6531,4723,7961,4772,3189,11566,6144,5422,9834,4706,5128,1562,827,735,1548,773,775,1679,863,816,1672,862,810,1621,897,724,1928,1123,805,1976,1144,832,2030,1239,791,2027,1266,761,2346,1396,950,2801,1556,1245,3114,1568,1546,3305,1624,1681,3543,1701,1842,2487,1233,1254,1665,830,835,1029,477,552,1110,465,645,50.7,48.3,53.4,6005,741,55,686,48,551,142,320,457,175.43,4404,13.1,55879
6007,BUTTE,CA,1/1/2016,201601,2016,1,1,2.689010552,5,2.232282375,,,,223986,,,,,,,,,,,,,,,,,,,,,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,2/1/2016,201602,2016,2,1,2.689010552,5,2.232282375,,,,223986,15,,4.948143457,,,10,5,5,5,,,,,,,,,,,,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,3/1/2016,201603,2016,3,1,2.689010552,5,2.232282375,,,,223986,20,,6.597524609,,,10,5,5,5,5,5,5,35,20,15,17.5,,,,,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,4/1/2016,201604,2016,4,2,2.689010552,5,2.232282375,,,,223986,15,,4.948143457,,,10,5,5,5,5,5,5,35,20,15,17.5,20,15,16.66666667,,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,5/1/2016,201605,2016,5,2,2.689010552,5,2.232282375,,,,223986,5,,1.649381152,,,10,5,5,5,5,5,5,20,15,5,10,20,5,13.33333333,,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,6/1/2016,201606,2016,6,2,2.689010552,5,2.232282375,,,,223986,15,,4.948143457,,,10,5,5,5,5,5,5,20,15,5,10,15,5,11.66666667,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,7/1/2016,201607,2016,7,3,2.689010552,5,2.232282375,,,,223986,15,,4.948143457,,,10,5,5,5,5,5,5,30,15,15,15,15,5,11.66666667,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,8/1/2016,201608,2016,8,3,2.689010552,5,2.232282375,,,,223986,10,,3.298762304,,,10,5,5,5,5,5,5,25,15,10,12.5,15,10,13.33333333,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,9/1/2016,201609,2016,9,3,2.689010552,5,2.232282375,,,,223986,5,,1.649381152,,,10,5,5,5,5,5,5,15,10,5,7.5,15,5,10,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,10/1/2016,201610,2016,10,4,2.689010552,5,2.232282375,,,,223986,5,,1.649381152,,,10,5,5,5,5,5,5,10,5,5,5,10,5,6.666666667,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,11/1/2016,201611,2016,11,4,2.689010552,5,2.232282375,,,,223986,5,,1.649381152,,,10,5,5,5,5,5,5,10,5,5,5,5,5,5,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6007,BUTTE,CA,12/1/2016,201612,2016,12,4,2.689010552,5,2.232282375,,,,223986,10,,3.298762304,,,10,5,5,5,5,5,5,15,10,5,7.5,10,5,6.666666667,5,,226222,111795,114427,12378,6397,5981,22825,11592,11233,10259,5392,4867,32955,16596,16359,185942,91145,94797,180760,88414,92346,93834,48154,45680,53093,27470,25623,54425,26314,28111,40287,18034,22253,12378,6397,5981,12619,6484,6135,12679,6412,6267,15604,7875,7729,25137,12809,12328,15706,8360,7346,13558,6927,6631,12570,6465,6105,11259,5718,5541,11848,5885,5963,13004,6255,6749,14580,7035,7545,14993,7139,7854,13906,6655,7251,9323,4345,4978,6628,3001,3627,4726,2050,2676,5704,1983,3721,37,35.5,38.9,6007,11241,859,10382,773,8072,2396,4644,7142,175.43,47269,21.4,45369
6009,CALAVERAS,CA,1/1/2016,201601,2016,1,1,12.9362759,5,11.05118911,,,,45244,,,,,,,,,,,,,,,,,,,,,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,2/1/2016,201602,2016,2,1,12.9362759,5,11.05118911,,,,45244,15,,1.098798061,,,10,5,5,5,,,,,,,,,,,,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,3/1/2016,201603,2016,3,1,12.9362759,5,11.05118911,,,,45244,15,,1.098798061,,,10,5,5,5,5,5,5,30,15,15,15,,,,,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,4/1/2016,201604,2016,4,2,0,0,0,,,,45244,15,,1.098798061,,,5,5,0,2.5,5,0,3.333333333,30,15,15,15,15,15,15,,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,5/1/2016,201605,2016,5,2,0,0,0,,,,45244,15,,1.098798061,,,0,0,0,0,5,0,1.666666667,30,15,15,15,15,15,15,,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,6/1/2016,201606,2016,6,2,0,0,0,,,,45244,21,,1.538317286,,,0,0,0,0,0,0,0,36,21,15,18,21,15,17,2.5,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,7/1/2016,201607,2016,7,3,0,0,0,,,,45244,20,,1.465064082,,,0,0,0,0,0,0,0,41,21,20,20.5,21,15,18.66666667,1.666666667,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,8/1/2016,201608,2016,8,3,0,0,0,,,,45244,15,,1.098798061,,,0,0,0,0,0,0,0,35,20,15,17.5,21,15,18.66666667,0.833333333,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,9/1/2016,201609,2016,9,3,0,0,0,,,,45244,27,,1.977836511,,,0,0,0,0,0,0,0,42,27,15,21,27,15,20.66666667,0,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,10/1/2016,201610,2016,10,4,0,0,0,,,,45244,15,,1.098798061,,,0,0,0,0,0,0,0,42,27,15,21,27,15,19,0,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,11/1/2016,201611,2016,11,4,0,0,0,,,,45244,20,,1.465064082,,,0,0,0,0,0,0,0,35,20,15,17.5,27,15,20.66666667,0,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6009,CALAVERAS,CA,12/1/2016,201612,2016,12,4,0,0,0,,,,45244,15,,1.098798061,,,0,0,0,0,0,0,0,35,20,15,17.5,20,15,16.66666667,0,,45307,22596,22711,1855,974,881,3807,1938,1869,2077,1117,960,2910,1556,1354,38651,19175,19476,37568,18567,19001,12697,6631,6066,8189,4194,3995,14417,6872,7545,12052,5945,6107,1855,974,881,2039,1025,1014,2247,1149,1098,2437,1331,1106,2071,1106,965,2011,1028,983,2142,1116,1026,2101,1067,1034,1935,983,952,2612,1246,1366,3228,1614,1614,4160,1978,2182,4417,2034,2383,4303,2162,2141,3167,1627,1540,2158,1079,1079,1279,621,658,1145,456,689,52,50.9,53,6009,1059,70,989,85,761,213,452,648,175.43,5781,13,52471
6011,COLUSA,CA,1/1/2016,201601,2016,1,1,0,0,0,,,,21660,,,,,,,,,,,,,,,,,,,,,,21476,10959,10517,1557,761,796,3067,1619,1448,1333,709,624,2038,1062,976,16213,8240,7973,15519,7870,7649,8380,4342,4038,5320,2738,2582,5163,2651,2512,2998,1419,1579,1557,761,796,1719,901,818,1659,885,774,1581,841,740,1479,763,716,1373,751,622,1434,726,708,1341,675,666,1172,586,586,1300,660,640,1252,647,605,1394,716,678,1217,628,589,1016,508,508,726,357,369,515,256,259,322,139,183,419,159,260,34.8,34.1,35.6,6011,587,144,443,50,301,236,337,303,175.43,2800,13.2,51118
